['Time', '0: 1949-08-15', '1: 1952-01-21', '2: 1953-04-18', '3: 1953-06-25', '4: 1953-09-12', '5: 1956-08-23', '6: 1957-08-03', '7: 1957-11-27', '8: 1958-11-04', '9: 1960-11-25', '10: 1963-08-07', '11: 1963-08-09', '12: 1963-11-22', '13: 1964-06-15', '14: 1957-11-15', '15: 1968-03-15', '16: 1968-06-05', '17: 1968-10-20', '18: 1975-03-15', '19: 1994-05-20', 'Count']
['21:37:27', "(H9,163.944,(r)) (Moon,119.230,(c)) (45-semisquare,17')", "(Sun,124.328,(r)) (H5,64.157,(p)) (sextile,10')\n(Mean_Node,46.066,(p)) (H7,106.173,(p)) (sextile,6')\n(H10,198.475,(r)) (Mean_Node,48.447,(c)) (150-quincunx,2')", "(Mean_Node,47.257,(r)) (H7,107.399,(p)) (sextile,9')\n(H10,198.475,(r)) (Mean_Node,48.513,(c)) (150-quincunx,2')", "(H10,198.475,(r)) (Mean_Node,48.523,(c)) (150-quincunx,3')", '4', "(Pluto,107.654,(c)) (H1,242.608,(c)) (135-sesquisquare,3')\n(Mean_Node,48.690,(c)) (H10,168.716,(c)) (trine,2')", "(Pluto,107.629,(c)) (H10,167.657,(c)) (sextile,2')\n(Mean_Node,48.740,(c)) (H8,93.845,(c)) (45-semisquare,6')", "(Mean_Node,47.257,(r)) (H4,347.301,(c)) (sextile,3')\n(H5,44.681,(r)) (Moon,0.105,(c)) (45-semisquare,25')", "(H3,343.944,(r)) (Jupiter,73.858,(p)) (square,5')\n(Jupiter,69.415,(r)) (H3,309.571,(c)) (trine,9')\n(H10,198.475,(r)) (Moon,348.176,(c)) (150-quincunx,18')\n(H10,198.475,(r)) (Jupiter,63.582,(c)) (135-sesquisquare,6')", "(Mars,184.052,(p)) (H4,49.125,(p)) (135-sesquisquare,4')\n(H1,265.474,(r)) (Mars,145.328,(c)) (trine,9')", '10', "(Mars,164.288,(r)) (H8,164.312,(p)) (conjunction,1')\n(H12,245.925,(r)) (Mars,185.794,(p)) (sextile,8')\n(Saturn,266.862,(c)) (H7,56.882,(c)) (150-quincunx,1')", "(H12,245.925,(r)) (Mars,185.980,(p)) (sextile,3')", "(Uranus,11.337,(r)) (H1,236.185,(c)) (135-sesquisquare,9')\n(H9,163.944,(r)) (Mercury,73.974,(c)) (square,2')\n(Uranus,11.145,(c)) (H1,236.185,(c)) (135-sesquisquare,2')", '14', "(H1,265.474,(r)) (Moon,175.328,(p)) (square,9')\n(Moon,175.328,(p)) (H10,235.639,(p)) (sextile,19')\n(Uranus,10.481,(p)) (H10,235.639,(p)) (135-sesquisquare,9')\n(H1,265.474,(r)) (Moon,235.703,(c)) (30-semisextile,14')\n(H9,163.944,(r)) (Mercury,74.030,(c)) (square,5')", '16', '17', "(Mars,164.288,(r)) (H12,284.423,(p)) (trine,8')\n(Neptune,151.766,(p)) (H4,61.718,(p)) (square,3')\n(Mean_Node,47.257,(r)) (H7,47.433,(c)) (conjunction,11')\n(Mean_Node,47.257,(r)) (H8,77.376,(c)) (30-semisextile,7')", '19', 35]
['10:51:44', "(Jupiter,69.514,(r)) (H9,24.392,(p)) (45-semisquare,7')\n(Mercury,121.730,(r)) (H1,121.867,(c)) (conjunction,8')", "(Mars,164.629,(r)) (H10,14.674,(c)) (150-quincunx,3')", '2', '3', '4', "(Pluto,108.997,(p)) (H10,63.850,(p)) (45-semisquare,9')\n(H1,137.650,(r)) (Pluto,107.668,(c)) (30-semisextile,1')", "(Sun,124.855,(r)) (H10,64.674,(p)) (sextile,11')\n(Mean_Node,47.228,(r)) (H8,2.365,(p)) (45-semisquare,8')\n(Mars,182.277,(p)) (H8,2.365,(p)) (opposition,5')\n(H1,137.650,(r)) (Pluto,107.644,(c)) (30-semisextile,0')", '7', "(Jupiter,69.514,(r)) (H1,159.337,(p)) (square,11')\n(Venus,114.460,(p)) (H1,159.337,(p)) (45-semisquare,7')\n(Sun,96.927,(c)) (H10,7.074,(c)) (square,9')", "(Sun,124.855,(r)) (H4,184.751,(c)) (sextile,6')", "(H5,254.362,(r)) (Jupiter,74.461,(p)) (opposition,6')", "(Mean_Node,45.426,(p)) (H12,135.409,(p)) (square,1')\n(Saturn,264.668,(r)) (H8,309.791,(c)) (45-semisquare,7')", "(Saturn,264.668,(r)) (H8,309.539,(c)) (45-semisquare,8')", "(Uranus,10.586,(p)) (H10,70.580,(p)) (sextile,0')\n(Mercury,121.730,(r)) (H9,331.828,(c)) (150-quincunx,6')", "(Mercury,121.730,(r)) (H9,31.606,(p)) (square,7')\n(H9,5.961,(r)) (Moon,35.663,(p)) (30-semisextile,18')\n(H10,38.536,(r)) (Mercury,173.511,(p)) (135-sesquisquare,2')\n(Moon,7.711,(c)) (H10,8.166,(c)) (conjunction,27')", "(H1,137.650,(r)) (Moon,182.999,(p)) (45-semisquare,21')\n(Uranus,10.462,(p)) (H9,40.375,(p)) (30-semisextile,5')", "(Pluto,109.219,(p)) (H12,139.110,(p)) (30-semisextile,7')", '17', "(Mars,164.629,(r)) (H8,299.622,(c)) (135-sesquisquare,0')", "(Sun,124.855,(r)) (H1,184.689,(p)) (sextile,10')", 28]
['10:51:52', "(Jupiter,69.514,(r)) (H9,24.424,(p)) (45-semisquare,5')\n(Mercury,121.730,(r)) (H1,121.893,(c)) (conjunction,10')", "(Mars,164.629,(r)) (H10,14.710,(c)) (150-quincunx,5')", '2', '3', '4', "(Pluto,108.997,(p)) (H10,63.881,(p)) (45-semisquare,7')\n(H1,137.676,(r)) (Pluto,107.668,(c)) (30-semisextile,0')\n(Saturn,266.318,(c)) (H1,116.139,(c)) (150-quincunx,11')", "(Sun,124.855,(r)) (H10,64.705,(p)) (sextile,9')\n(Mean_Node,47.228,(r)) (H8,2.394,(p)) (45-semisquare,10')\n(Mars,182.277,(p)) (H8,2.394,(p)) (opposition,7')\n(H1,137.676,(r)) (Pluto,107.644,(c)) (30-semisextile,2')", '7', "(Jupiter,69.514,(r)) (H1,159.363,(p)) (square,9')\n(Venus,114.460,(p)) (H1,159.363,(p)) (45-semisquare,6')", "(Sun,124.855,(r)) (H4,184.787,(c)) (sextile,4')\n(Sun,94.964,(c)) (H4,184.787,(c)) (square,11')", "(H5,254.394,(r)) (Jupiter,74.461,(p)) (opposition,4')", "(Mean_Node,45.426,(p)) (H12,135.437,(p)) (square,1')\n(Saturn,264.668,(r)) (H8,309.819,(c)) (45-semisquare,9')", "(Saturn,264.668,(r)) (H8,309.567,(c)) (45-semisquare,6')", "(H1,137.676,(r)) (Mercury,182.844,(p)) (45-semisquare,10')\n(Uranus,10.586,(p)) (H10,70.611,(p)) (sextile,2')\n(Mercury,121.730,(r)) (H9,331.859,(c)) (150-quincunx,8')", "(Mercury,121.730,(r)) (H9,31.637,(p)) (square,6')\n(H9,5.993,(r)) (Moon,35.665,(p)) (30-semisextile,20')\n(H10,38.571,(r)) (Mercury,173.511,(p)) (135-sesquisquare,4')\n(Moon,7.713,(c)) (H10,8.202,(c)) (conjunction,29')", "(H1,137.676,(r)) (Moon,183.000,(p)) (45-semisquare,19')\n(Uranus,10.462,(p)) (H9,40.406,(p)) (30-semisextile,3')", "(Pluto,109.219,(p)) (H12,139.138,(p)) (30-semisextile,5')", '17', "(Mars,164.629,(r)) (H8,299.650,(c)) (135-sesquisquare,1')", "(Sun,124.855,(r)) (H1,184.716,(p)) (sextile,8')", 30]
['07:10:38', "(Mercury,84.916,(c)) (H9,295.039,(c)) (150-quincunx,7')", "(Mean_Node,47.236,(r)) (H10,2.392,(p)) (45-semisquare,9')\n(H5,193.321,(r)) (Sun,103.252,(c)) (square,4')", "(H5,193.321,(r)) (Jupiter,73.207,(p)) (trine,7')", "(H5,193.321,(r)) (Jupiter,73.232,(p)) (trine,5')", "(H5,193.321,(r)) (Jupiter,73.261,(p)) (trine,4')", "(Sun,124.708,(r)) (H1,64.818,(c)) (sextile,7')", "(Mars,164.534,(r)) (H8,314.644,(p)) (150-quincunx,7')\n(Pluto,107.640,(c)) (H12,17.810,(c)) (square,10')", "(Jupiter,69.487,(r)) (H4,129.592,(c)) (sextile,6')", "(H10,339.142,(r)) (Venus,114.282,(p)) (135-sesquisquare,8')\n(Venus,114.282,(p)) (H3,159.223,(p)) (45-semisquare,4')\n(Moon,353.229,(c)) (H10,308.636,(c)) (45-semisquare,24')", '9', "(Jupiter,74.444,(p)) (H1,119.316,(p)) (45-semisquare,8')\n(H1,92.537,(r)) (Jupiter,62.634,(c)) (30-semisextile,6')", "(Pluto,109.130,(p)) (H8,319.295,(p)) (150-quincunx,10')\n(Mars,143.968,(c)) (H12,8.881,(c)) (135-sesquisquare,5')", "(Mars,164.534,(r)) (H7,299.528,(p)) (135-sesquisquare,0')", "(H1,92.537,(r)) (Mercury,182.639,(p)) (square,6')\n(Uranus,11.333,(r)) (H9,281.278,(c)) (square,3')\n(Uranus,11.153,(c)) (H9,281.278,(c)) (square,8')", "(Jupiter,69.487,(r)) (H10,309.626,(c)) (trine,8')", '15', "(Neptune,151.535,(p)) (H12,91.522,(p)) (sextile,1')\n(Neptune,149.025,(c)) (H10,298.968,(c)) (150-quincunx,3')", '17', "(Saturn,264.675,(r)) (H7,219.596,(c)) (45-semisquare,5')", '19', 25]
['17:14:22', '0', '1', '2', '3', '4', "(Saturn,263.908,(p)) (H8,83.898,(p)) (opposition,1')", "(Saturn,264.656,(r)) (H8,84.673,(p)) (opposition,1')\n(Saturn,263.902,(p)) (H1,233.902,(p)) (30-semisextile,0')\n(Mars,147.781,(c)) (H10,102.638,(c)) (45-semisquare,9')", "(H4,309.637,(r)) (Moon,39.661,(p)) (square,1')\n(Moon,10.778,(c)) (H1,190.615,(c)) (opposition,10')", "(Moon,24.907,(r)) (H1,234.805,(p)) (150-quincunx,6')\n(H1,213.166,(r)) (Sun,153.217,(p)) (sextile,3')\n(Venus,114.768,(p)) (H1,234.805,(p)) (trine,2')\n(Uranus,11.329,(r)) (H10,101.436,(c)) (square,6')\n(Uranus,11.254,(c)) (H10,101.436,(c)) (square,11')", "(Jupiter,69.561,(r)) (H4,279.465,(c)) (150-quincunx,6')", '10', '11', "(Sun,92.367,(c)) (H8,32.187,(c)) (sextile,11')", "(H1,213.166,(r)) (Mercury,183.197,(p)) (30-semisextile,2')\n(Mars,186.872,(p)) (H9,126.929,(p)) (sextile,3')\n(Saturn,263.903,(p)) (H12,218.735,(p)) (45-semisquare,10')\n(Mercury,122.291,(r)) (H9,62.438,(c)) (sextile,9')\n(Pluto,107.475,(c)) (H9,62.438,(c)) (45-semisquare,2')", "(H10,129.637,(r)) (Moon,39.219,(p)) (square,25')", "(Mercury,122.291,(r)) (H10,167.255,(p)) (45-semisquare,2')\n(Uranus,10.453,(p)) (H9,130.573,(p)) (trine,7')\n(Mercury,122.291,(r)) (H1,182.150,(c)) (sextile,8')", "(Neptune,151.551,(p)) (H1,241.694,(p)) (square,9')\n(Mean_Node,47.213,(r)) (H10,92.275,(c)) (45-semisquare,4')\n(Sun,88.040,(c)) (H8,28.150,(c)) (sextile,7')", "(H5,342.698,(r)) (Sun,162.861,(p)) (opposition,10')\n(H10,129.637,(r)) (Mars,189.695,(p)) (sextile,4')\n(Jupiter,61.574,(c)) (H7,1.656,(c)) (sextile,5')", "(Saturn,264.059,(p)) (H4,354.093,(p)) (square,2')\n(Neptune,150.138,(r)) (H12,150.070,(c)) (conjunction,4')", "(Sun,125.109,(r)) (H8,5.037,(c)) (trine,4')\n(H1,213.166,(r)) (Sun,63.201,(c)) (150-quincunx,2')", 32]
['11:45:04', "(H10,51.945,(r)) (Moon,292.062,(p)) (trine,7')\n(Mercury,160.432,(p)) (H10,70.329,(p)) (square,6')", "(Jupiter,65.149,(c)) (H5,245.231,(c)) (opposition,5')", "(Mean_Node,45.969,(p)) (H7,345.852,(p)) (sextile,7')\n(Jupiter,69.521,(r)) (H7,309.407,(c)) (trine,7')", "(Mean_Node,45.960,(p)) (H7,345.988,(p)) (sextile,2')", "(H7,328.089,(r)) (Sun,148.037,(p)) (opposition,3')", "(Pluto,108.371,(r)) (H1,168.291,(p)) (sextile,5')", "(Mean_Node,47.226,(r)) (H10,77.190,(p)) (30-semisextile,2')\n(Pluto,109.017,(p)) (H1,168.977,(p)) (sextile,2')\n(Saturn,266.382,(c)) (H8,326.414,(c)) (sextile,2')", '7', "(Sun,124.890,(r)) (H1,169.886,(p)) (45-semisquare,0')\n(H3,198.840,(r)) (Moon,49.252,(p)) (150-quincunx,25')\n(Sun,124.890,(r)) (H1,124.908,(c)) (conjunction,1')\n(Venus,81.463,(r)) (H10,21.498,(c)) (sextile,2')\n(H3,198.840,(r)) (Jupiter,63.710,(c)) (135-sesquisquare,8')\n(H10,51.945,(r)) (Sun,96.962,(c)) (45-semisquare,1')", "(Sun,124.890,(r)) (H4,259.992,(p)) (135-sesquisquare,6')\n(Mars,145.678,(c)) (H5,235.837,(c)) (square,10')\n(Jupiter,63.264,(c)) (H1,123.227,(c)) (sextile,2')", '10', '11', "(Pluto,109.139,(p)) (H8,18.981,(p)) (square,9')\n(Neptune,149.129,(c)) (H12,89.196,(c)) (sextile,4')", "(Saturn,263.902,(p)) (H1,173.936,(p)) (square,2')\n(Mars,164.652,(r)) (H9,344.581,(c)) (opposition,4')\n(Neptune,150.130,(r)) (H1,120.309,(c)) (30-semisextile,11')\n(Neptune,150.130,(r)) (H10,15.248,(c)) (135-sesquisquare,7')", "(H9,18.840,(r)) (Jupiter,63.918,(c)) (45-semisquare,5')", "(Mercury,187.711,(p)) (H9,52.627,(p)) (135-sesquisquare,5')\n(Uranus,11.080,(c)) (H10,11.036,(c)) (conjunction,3')", "(Saturn,264.666,(r)) (H12,84.802,(c)) (opposition,8')\n(Saturn,267.174,(c)) (H1,117.023,(c)) (150-quincunx,9')", "(Jupiter,74.984,(p)) (H5,300.163,(p)) (135-sesquisquare,11')", "(Neptune,151.787,(p)) (H4,271.874,(p)) (trine,5')\n(Neptune,151.787,(p)) (H7,1.619,(p)) (150-quincunx,10')\n(Saturn,264.666,(r)) (H5,219.621,(c)) (45-semisquare,3')\n(Sun,81.355,(c)) (H7,291.357,(c)) (150-quincunx,0')", "(Neptune,150.130,(r)) (H1,195.261,(p)) (45-semisquare,8')\n(Sun,124.890,(r)) (H1,94.754,(c)) (30-semisextile,8')", 38]
['19:30:46', '0', '1', "(Jupiter,69.578,(r)) (H10,189.636,(p)) (trine,3')\n(H7,59.939,(r)) (Mars,179.761,(p)) (trine,11')", "(H7,59.939,(r)) (Mars,179.880,(p)) (trine,4')", "(H7,59.939,(r)) (Mars,180.018,(p)) (trine,5')", '5', "(Mars,182.507,(p)) (H12,242.332,(p)) (sextile,11')", "(H5,15.721,(r)) (Mean_Node,45.708,(p)) (30-semisextile,1')\n(Moon,40.933,(p)) (H5,41.045,(p)) (conjunction,7')", "(Venus,81.816,(r)) (H1,216.724,(c)) (135-sesquisquare,6')\n(H1,239.939,(r)) (Moon,359.823,(c)) (trine,7')", "(Mean_Node,47.208,(r)) (H4,17.181,(p)) (30-semisextile,2')\n(Sun,125.199,(r)) (H1,215.057,(c)) (square,9')\n(Mars,164.852,(r)) (H5,345.021,(c)) (opposition,10')", "(Sun,92.737,(c)) (H1,212.869,(c)) (trine,8')\n(Jupiter,62.747,(c)) (H1,212.869,(c)) (150-quincunx,7')", '11', "(Sun,92.458,(c)) (H7,32.631,(c)) (sextile,10')", '13', "(Jupiter,69.578,(r)) (H9,99.714,(c)) (30-semisextile,8')", "(H9,128.413,(r)) (Moon,187.946,(p)) (sextile,28')\n(H10,165.090,(r)) (Jupiter,74.958,(p)) (square,8')", "(Saturn,264.651,(r)) (H8,129.491,(p)) (135-sesquisquare,10')\n(Saturn,264.651,(r)) (H10,204.474,(p)) (sextile,11')\n(Saturn,267.150,(c)) (H8,57.153,(c)) (150-quincunx,0')\n(Neptune,149.036,(c)) (H1,208.940,(c)) (sextile,6')", "(H10,165.090,(r)) (Jupiter,75.013,(p)) (square,5')\n(H10,165.090,(r)) (Mean_Node,45.131,(p)) (trine,2')", "(Saturn,267.649,(c)) (H4,297.567,(c)) (30-semisextile,5')", "(Pluto,108.379,(r)) (H10,228.469,(p)) (trine,5')\n(H12,219.915,(r)) (Saturn,264.797,(p)) (45-semisquare,7')", 27]
['00:30:56', "(H1,312.713,(r)) (Jupiter,72.667,(p)) (trine,3')", "(Mean_Node,46.060,(p)) (H7,166.150,(p)) (trine,5')", '2', '3', '4', "(H8,180.771,(r)) (Mean_Node,45.817,(p)) (135-sesquisquare,3')\n(H12,285.344,(r)) (Sun,150.426,(p)) (135-sesquisquare,5')", "(H8,180.771,(r)) (Mean_Node,45.767,(p)) (135-sesquisquare,0')\n(Sun,124.443,(r)) (H10,214.410,(c)) (square,2')\n(H10,242.598,(r)) (Pluto,107.632,(c)) (135-sesquisquare,2')", "(Jupiter,69.437,(r)) (H1,279.299,(c)) (150-quincunx,8')", "(H1,312.713,(r)) (Moon,42.917,(p)) (square,12')\n(H10,242.598,(r)) (Sun,152.547,(p)) (square,3')\n(Moon,42.917,(p)) (H10,268.410,(p)) (135-sesquisquare,30')", "(Mars,145.400,(c)) (H5,55.318,(c)) (square,5')", "(Sun,124.443,(r)) (H1,4.549,(p)) (trine,6')\n(Jupiter,69.437,(r)) (H5,114.255,(p)) (45-semisquare,11')\n(Mean_Node,47.250,(r)) (H4,92.393,(p)) (45-semisquare,9')\n(H4,62.598,(r)) (Jupiter,62.572,(c)) (conjunction,2')\n(H5,83.929,(r)) (Mars,143.807,(c)) (sextile,7')", "(Mean_Node,47.250,(r)) (H4,92.398,(p)) (45-semisquare,9')\n(H5,83.929,(r)) (Saturn,263.896,(p)) (opposition,2')\n(H5,83.929,(r)) (Mars,143.804,(c)) (sextile,8')", "(Saturn,264.688,(r)) (H5,114.522,(p)) (150-quincunx,10')\n(H5,83.929,(r)) (Saturn,263.897,(p)) (opposition,2')", "(Saturn,266.916,(c)) (H10,206.962,(c)) (sextile,3')", "(Jupiter,69.437,(r)) (H1,279.333,(c)) (150-quincunx,6')\n(H10,242.598,(r)) (Moon,2.088,(c)) (trine,31')\n(Moon,2.088,(c)) (H9,182.305,(c)) (opposition,13')", "(H9,216.949,(r)) (Mercury,187.133,(p)) (30-semisextile,11')\n(Jupiter,74.883,(p)) (H9,254.967,(p)) (opposition,5')", "(Neptune,149.020,(c)) (H1,268.932,(c)) (trine,5')", '17', "(H5,83.929,(r)) (Saturn,264.044,(p)) (opposition,7')\n(Mars,164.362,(r)) (H8,119.376,(c)) (45-semisquare,1')\n(Neptune,150.114,(r)) (H4,15.046,(c)) (135-sesquisquare,4')\n(Pluto,108.359,(r)) (H12,243.219,(c)) (135-sesquisquare,8')\n(H7,132.713,(r)) (Saturn,267.708,(c)) (135-sesquisquare,0')", "(Pluto,108.359,(r)) (H1,48.460,(p)) (sextile,6')\n(H10,242.598,(r)) (Sun,62.530,(c)) (opposition,4')\n(Pluto,106.775,(c)) (H12,226.633,(c)) (trine,8')", 37]
['03:03:04', '0', "(Jupiter,73.018,(p)) (H10,298.041,(p)) (135-sesquisquare,1')\n(Mean_Node,47.245,(r)) (H10,257.120,(c)) (150-quincunx,7')", "(Mars,179.325,(p)) (H10,299.142,(p)) (trine,11')\n(H7,195.001,(r)) (Mars,149.990,(c)) (45-semisquare,1')", "(Mars,164.428,(r)) (H10,299.307,(p)) (135-sesquisquare,7')\n(Mars,179.443,(p)) (H10,299.307,(p)) (trine,8')\n(H7,195.001,(r)) (Mars,149.879,(c)) (45-semisquare,7')", "(Mars,164.428,(r)) (H10,299.499,(p)) (135-sesquisquare,4')\n(Mars,179.581,(p)) (H10,299.499,(p)) (trine,5')", "(Sun,124.544,(r)) (H8,259.505,(p)) (135-sesquisquare,2')\n(Saturn,263.912,(p)) (H1,53.841,(p)) (150-quincunx,4')", "(H10,277.962,(r)) (Sun,97.811,(c)) (opposition,9')", "(Moon,3.034,(c)) (H5,92.548,(c)) (square,29')", "(Uranus,11.335,(r)) (H1,56.420,(p)) (45-semisquare,5')", '9', '10', "(Mean_Node,45.443,(p)) (H12,15.510,(p)) (30-semisextile,4')\n(Mean_Node,49.047,(c)) (H12,288.917,(c)) (trine,8')", "(Mean_Node,47.245,(r)) (H7,137.237,(c)) (square,0')\n(Saturn,266.866,(c)) (H5,86.853,(c)) (opposition,1')", "(Saturn,263.900,(p)) (H10,309.081,(p)) (45-semisquare,11')", "(H9,256.776,(r)) (Moon,31.330,(p)) (135-sesquisquare,27')\n(H9,256.776,(r)) (Mercury,76.685,(c)) (opposition,5')", "(H1,15.001,(r)) (Jupiter,74.893,(p)) (sextile,6')\n(Uranus,11.072,(c)) (H1,310.986,(c)) (sextile,5')", "(Neptune,149.022,(c)) (H12,283.848,(c)) (135-sesquisquare,10')", "(H7,195.001,(r)) (Jupiter,74.950,(p)) (trine,3')", "(Neptune,150.118,(r)) (H12,30.050,(p)) (trine,4')\n(Mars,193.492,(p)) (H7,253.552,(p)) (sextile,4')\n(Pluto,108.362,(r)) (H8,168.409,(c)) (sextile,3')", "(H8,232.088,(r)) (Sun,187.267,(p)) (45-semisquare,11')\n(Sun,124.544,(r)) (H10,214.622,(c)) (square,5')", 30]
['11:46:00', "(H10,52.175,(r)) (Moon,292.070,(p)) (trine,6')\n(Mercury,160.433,(p)) (H10,70.548,(p)) (square,7')\n(Mercury,121.810,(r)) (H10,31.782,(c)) (square,2')", "(H7,328.272,(r)) (Sun,103.435,(c)) (135-sesquisquare,10')", "(Mean_Node,45.969,(p)) (H7,346.036,(p)) (sextile,4')\n(Jupiter,69.521,(r)) (H7,309.590,(c)) (trine,4')", "(Jupiter,69.521,(r)) (H7,309.440,(c)) (trine,5')", '4', "(Pluto,108.371,(r)) (H1,168.476,(p)) (sextile,6')", "(Mean_Node,47.226,(r)) (H10,77.407,(p)) (30-semisextile,11')\n(Pluto,109.017,(p)) (H1,169.162,(p)) (sextile,9')", "(Venus,81.464,(r)) (H5,291.476,(p)) (150-quincunx,1')\n(H4,232.175,(r)) (Venus,52.199,(c)) (opposition,1')", "(Sun,124.891,(r)) (H1,170.071,(p)) (45-semisquare,11')\n(H3,199.064,(r)) (Moon,49.261,(p)) (150-quincunx,12')\n(Moon,21.891,(r)) (H10,21.748,(c)) (conjunction,9')", "(Jupiter,63.265,(c)) (H1,123.411,(c)) (sextile,9')", '10', "(Pluto,109.134,(p)) (H8,18.957,(p)) (square,11')", "(Pluto,109.139,(p)) (H8,19.183,(p)) (square,3')", "(Mars,164.652,(r)) (H9,344.806,(c)) (opposition,9')", '14', "(Mercury,187.712,(p)) (H9,52.839,(p)) (135-sesquisquare,8')\n(Uranus,11.331,(r)) (H10,11.290,(c)) (conjunction,3')\n(Uranus,11.080,(c)) (H9,341.067,(c)) (30-semisextile,1')", "(Mean_Node,47.226,(r)) (H8,317.050,(c)) (square,11')\n(Saturn,267.174,(c)) (H1,117.210,(c)) (150-quincunx,2')", "(Mean_Node,47.226,(r)) (H5,227.283,(c)) (opposition,3')", "(Mean_Node,47.226,(r)) (H4,272.089,(p)) (135-sesquisquare,8')\n(Neptune,151.788,(p)) (H7,1.804,(p)) (150-quincunx,1')\n(Pluto,108.371,(r)) (H12,78.265,(c)) (30-semisextile,6')", "(Sun,124.891,(r)) (H1,94.962,(c)) (30-semisextile,4')\n(Saturn,264.666,(r)) (H8,294.494,(c)) (30-semisextile,10')", 30]
['21:41:04', "(Jupiter,69.416,(r)) (H10,219.566,(p)) (150-quincunx,9')\n(H9,165.056,(r)) (Moon,285.095,(p)) (trine,2')\n(Moon,285.095,(p)) (H1,284.742,(p)) (conjunction,21')\n(Mercury,159.441,(p)) (H10,219.566,(p)) (sextile,8')", "(Mean_Node,47.257,(r)) (H7,107.138,(p)) (sextile,7')\n(Jupiter,69.416,(r)) (H5,24.325,(c)) (45-semisquare,5')", "(Jupiter,73.155,(p)) (H10,223.035,(p)) (150-quincunx,7')", "(Jupiter,73.180,(p)) (H10,223.209,(p)) (150-quincunx,2')", '4', "(Pluto,108.356,(r)) (H1,243.332,(c)) (135-sesquisquare,1')\n(H1,266.281,(r)) (Saturn,266.357,(c)) (conjunction,5')", "(Neptune,150.110,(r)) (H12,270.040,(p)) (trine,4')\n(Mars,181.926,(p)) (H10,227.009,(p)) (45-semisquare,5')\n(Pluto,107.629,(c)) (H1,242.551,(c)) (135-sesquisquare,5')\n(Mean_Node,48.740,(c)) (H10,168.639,(c)) (trine,6')", "(Mean_Node,47.257,(r)) (H4,47.300,(p)) (conjunction,3')\n(H5,45.514,(r)) (Moon,0.137,(c)) (45-semisquare,23')", "(H1,266.281,(r)) (Moon,41.329,(p)) (135-sesquisquare,3')\n(Mercury,174.140,(p)) (H1,294.067,(p)) (trine,4')", "(H4,19.446,(r)) (Sun,154.421,(p)) (135-sesquisquare,2')", "(Mars,164.289,(r)) (H1,299.175,(p)) (135-sesquisquare,7')\n(Jupiter,74.402,(p)) (H5,74.475,(p)) (conjunction,4')", "(Mars,164.289,(r)) (H7,119.181,(p)) (45-semisquare,7')\n(Mean_Node,45.455,(p)) (H8,165.604,(p)) (trine,9')", '12', "(Neptune,150.110,(r)) (H1,300.120,(p)) (150-quincunx,1')\n(Saturn,266.924,(c)) (H1,236.899,(c)) (30-semisextile,1')", '14', "(Uranus,11.337,(r)) (H10,236.519,(p)) (135-sesquisquare,11')", '16', '17', "(Saturn,264.041,(p)) (H5,83.916,(p)) (opposition,7')", '19', 27]
['11:26:46', "(Jupiter,69.518,(r)) (H1,159.547,(p)) (square,2')", '1', "(Jupiter,73.231,(p)) (H5,283.350,(p)) (150-quincunx,7')", "(Jupiter,69.518,(r)) (H10,69.394,(p)) (conjunction,7')", "(Jupiter,69.518,(r)) (H10,69.582,(p)) (conjunction,4')", '5', "(Pluto,108.370,(r)) (H12,138.195,(p)) (30-semisextile,11')\n(H10,47.409,(r)) (Mars,182.292,(p)) (135-sesquisquare,7')", "(Mean_Node,47.226,(r)) (H5,287.160,(p)) (trine,4')\n(Mean_Node,45.726,(p)) (H1,165.586,(p)) (trine,8')", "(H1,144.507,(r)) (Venus,114.488,(p)) (30-semisextile,1')\n(Jupiter,73.927,(p)) (H10,74.004,(p)) (conjunction,5')\n(Uranus,10.757,(p)) (H3,220.628,(p)) (150-quincunx,8')\n(Mercury,76.289,(c)) (H1,121.293,(c)) (45-semisquare,0')", "(Mars,164.644,(r)) (H1,119.600,(c)) (45-semisquare,3')", "(H4,227.409,(r)) (Sun,92.416,(c)) (135-sesquisquare,0')", "(Mars,164.644,(r)) (H8,14.786,(p)) (150-quincunx,9')\n(Mean_Node,47.226,(r)) (H8,317.216,(c)) (square,1')", "(Sun,124.878,(r)) (H7,349.904,(p)) (135-sesquisquare,2')\n(Neptune,150.130,(r)) (H8,15.013,(p)) (135-sesquisquare,7')\n(Pluto,108.370,(r)) (H4,258.274,(p)) (150-quincunx,6')\n(Sun,92.136,(c)) (H8,316.963,(c)) (135-sesquisquare,10')\n(Pluto,107.483,(c)) (H5,227.598,(c)) (trine,7')", '13', "(Mercury,121.782,(r)) (H9,346.742,(c)) (135-sesquisquare,2')\n(Mercury,76.923,(c)) (H1,122.086,(c)) (45-semisquare,10')\n(Mercury,76.923,(c)) (H9,346.742,(c)) (square,11')", "(Moon,21.715,(r)) (H10,81.878,(p)) (sextile,10')\n(Moon,183.334,(p)) (H9,48.454,(p)) (135-sesquisquare,7')", "(H10,47.409,(r)) (Pluto,107.369,(c)) (sextile,2')\n(Sun,87.809,(c)) (H8,312.976,(c)) (135-sesquisquare,10')", "(H7,324.507,(r)) (Mars,189.539,(p)) (135-sesquisquare,2')", "(Neptune,151.787,(p)) (H12,151.798,(p)) (conjunction,1')\n(H4,227.409,(r)) (Mars,137.292,(c)) (square,7')", '19', 31]
