['Time', '0: 1953-05-02', '1: 1955-02-27', '2: 1955-04-19', '3: 1955-05-05', '4: 1956-02-13', '5: 1961-05-25', '6: 1962-01-30', '7: 1967-06-09', '8: 1972-07-08', '9: 1972-12-24', '10: 1977-02-09', '11: 1978-06-15', '12: 1980-03-14', '13: 1992-08-20', '14: 1994-04-26', '15: 1995-11-04', 'Count']
['1935-11-14 11:32:24', '0', "(Venus,184.565,(r)) (H10,244.627,(c)) (sextile,4')", "(Venus,184.565,(r)) (H10,244.496,(c)) (sextile,4')", "(Jupiter,241.180,(r)) (H1,16.110,(d)) (135-sesquisquare,4')", "(Moon,100.765,(r)) (H4,100.697,(d)) (conjunction,4')\n(H4,82.354,(r)) (Moon,82.459,(c)) (conjunction,6')", "(Mean_Node,285.440,(r)) (H4,105.517,(d)) (opposition,5')\n(Jupiter,241.180,(r)) (H3,31.162,(c)) (150-quincunx,1')", "(Jupiter,241.180,(r)) (H4,106.144,(d)) (135-sesquisquare,2')", "(Sun,231.168,(r)) (H10,291.080,(d)) (sextile,5')\n(Uranus,32.801,(r)) (H1,32.949,(d)) (conjunction,9')", '8', '9', "(Mars,282.552,(r)) (H5,147.524,(d)) (135-sesquisquare,2')\n(Mean_Node,285.440,(r)) (H7,225.411,(d)) (sextile,2')\n(H8,208.260,(r)) (Venus,238.174,(d)) (30-semisextile,5')", '11', '12', '13', '14', "(H1,347.620,(r)) (Sun,287.639,(d)) (sextile,1')", 228]
['1935-11-14 11:06:56', "(Uranus,32.801,(r)) (H3,32.928,(c)) (conjunction,8')", '1', "(Mercury,216.627,(r)) (H7,186.626,(d)) (30-semisextile,0')\n(H10,256.459,(r)) (Venus,211.482,(d)) (45-semisquare,1')\n(H5,99.373,(r)) (Venus,159.465,(c)) (sextile,6')", "(Mercury,216.627,(r)) (H1,6.690,(d)) (150-quincunx,4')\n(H4,76.459,(r)) (Venus,211.537,(d)) (135-sesquisquare,5')\n(Mars,282.538,(r)) (H1,312.623,(c)) (30-semisextile,5')\n(H5,99.373,(r)) (Venus,159.407,(c)) (sextile,2')", "(Mars,282.538,(r)) (H4,57.605,(c)) (135-sesquisquare,4')\n(H1,338.335,(r)) (Venus,158.382,(c)) (opposition,3')", "(Mean_Node,285.441,(r)) (H7,195.504,(d)) (square,4')\n(H4,76.459,(r)) (H3,76.616,(d)) (conjunction,9')\n(H7,158.335,(r)) (Sun,203.270,(c)) (45-semisquare,4')", "(Venus,184.547,(r)) (H1,304.632,(c)) (trine,5')", "(Saturn,333.545,(r)) (H12,273.496,(c)) (sextile,3')", "(H8,200.130,(r)) (Mars,320.091,(d)) (trine,2')\n(Uranus,32.801,(r)) (H8,152.800,(c)) (trine,0')", '9', "(H4,76.459,(r)) (Uranus,76.621,(d)) (conjunction,10')", "(Jupiter,241.177,(r)) (H5,61.029,(c)) (opposition,9')", "(Mean_Node,285.441,(r)) (H1,285.267,(c)) (conjunction,10')\n(H1,338.335,(r)) (Uranus,338.515,(c)) (conjunction,11')", '13', "(Moon,100.535,(r)) (H4,130.450,(d)) (30-semisextile,5')\n(H1,338.335,(r)) (Pluto,188.312,(d)) (150-quincunx,1')", "(H8,200.130,(r)) (Uranus,320.056,(c)) (trine,4')\n(H10,256.459,(r)) (Moon,46.484,(c)) (150-quincunx,1')", 324]
['1935-11-14 19:18:07', "(H3,168.448,(r)) (Jupiter,258.401,(d)) (square,3')\n(Moon,104.951,(r)) (H1,104.984,(c)) (conjunction,2')\n(Jupiter,241.252,(r)) (H10,1.323,(c)) (trine,4')\n(H1,119.564,(r)) (Moon,89.620,(c)) (30-semisextile,3')", "(Mean_Node,285.423,(r)) (H7,315.425,(d)) (30-semisextile,0')\n(H5,234.886,(r)) (Venus,204.932,(d)) (30-semisextile,3')\n(H5,234.886,(r)) (Mars,264.933,(c)) (30-semisextile,3')", "(H5,234.886,(r)) (Mars,264.803,(c)) (30-semisextile,5')", '3', "(H1,119.564,(r)) (Mars,299.456,(d)) (opposition,6')", '5', "(H1,119.564,(r)) (Uranus,59.496,(d)) (sextile,4')", "(Uranus,32.788,(r)) (H1,92.739,(c)) (sextile,3')", '8', "(H7,299.564,(r)) (Mercury,254.474,(d)) (45-semisquare,5')", "(Venus,184.880,(r)) (H12,124.970,(d)) (sextile,5')\n(Saturn,333.549,(r)) (H7,333.598,(d)) (conjunction,3')\n(H4,199.960,(r)) (Moon,139.910,(d)) (sextile,3')", '11', "(H4,199.960,(r)) (Mars,319.903,(d)) (trine,3')\n(Uranus,32.788,(r)) (H4,152.775,(c)) (trine,1')", '13', "(Venus,184.880,(r)) (H12,139.948,(d)) (45-semisquare,4')\n(H4,199.960,(r)) (Mean_Node,335.050,(d)) (135-sesquisquare,5')\n(H8,322.080,(r)) (Neptune,112.150,(c)) (150-quincunx,4')", '15', 270]
['1935-11-14 16:42:23', "(H1,85.430,(r)) (Venus,205.462,(d)) (trine,2')\n(Venus,184.775,(r)) (H10,319.759,(c)) (135-sesquisquare,1')", "(Mars,282.715,(r)) (H7,282.550,(d)) (conjunction,10')", "(Mars,282.715,(r)) (H7,282.669,(d)) (conjunction,3')", "(Mars,282.715,(r)) (H1,102.707,(d)) (opposition,1')", "(H1,85.430,(r)) (Moon,85.490,(c)) (conjunction,4')", "(Venus,184.775,(r)) (H3,154.748,(d)) (30-semisextile,2')", '6', "(H3,130.704,(r)) (Moon,130.646,(d)) (conjunction,4')", '8', "(H10,337.707,(r)) (Mars,247.661,(c)) (square,3')", "(H8,287.711,(r)) (Saturn,17.710,(d)) (square,0')", '11', "(Mercury,216.987,(r)) (H1,36.845,(c)) (opposition,8')\n(H4,157.707,(r)) (Jupiter,187.625,(c)) (30-semisextile,5')", '13', "(Mean_Node,285.428,(r)) (H12,105.604,(d)) (opposition,11')\n(H8,287.711,(r)) (Neptune,107.739,(c)) (opposition,2')", "(H10,337.707,(r)) (Mean_Node,337.547,(d)) (conjunction,10')", 265]
['1935-11-14 02:48:23', '0', "(H7,34.323,(r)) (Sun,214.344,(c)) (opposition,1')", "(Mars,282.276,(r)) (H10,147.263,(d)) (135-sesquisquare,1')\n(H7,34.323,(r)) (Sun,214.223,(c)) (opposition,6')", "(Mars,282.276,(r)) (H4,327.307,(d)) (45-semisquare,2')\n(Pluto,117.362,(r)) (H4,327.307,(d)) (150-quincunx,3')\n(H1,214.323,(r)) (Sun,214.186,(c)) (conjunction,8')", "(Moon,96.004,(r)) (H1,231.008,(d)) (135-sesquisquare,0')\n(H4,307.900,(r)) (Sun,247.967,(d)) (sextile,4')\n(Moon,96.004,(r)) (H5,321.046,(c)) (135-sesquisquare,3')", "(H7,34.323,(r)) (Pluto,94.267,(c)) (sextile,3')", "(Mercury,216.093,(r)) (H5,6.150,(d)) (150-quincunx,3')\n(Venus,184.211,(r)) (H4,334.275,(d)) (150-quincunx,4')\n(H4,307.900,(r)) (Mars,308.009,(d)) (conjunction,7')\n(Mean_Node,285.459,(r)) (H5,315.478,(c)) (30-semisextile,1')", '7', "(Mars,282.276,(r)) (H12,222.256,(d)) (sextile,1')\n(Saturn,333.541,(r)) (H1,183.596,(c)) (150-quincunx,3')\n(H8,63.257,(r)) (Moon,63.235,(c)) (conjunction,1')", '9', "(H4,307.900,(r)) (Neptune,127.973,(c)) (opposition,4')", "(H10,127.900,(r)) (Uranus,67.964,(d)) (sextile,4')", '12', '13', "(H1,214.323,(r)) (Pluto,64.351,(c)) (150-quincunx,2')", '15', 263]
['1935-11-14 12:28:31', "(Sun,231.208,(r)) (H10,291.241,(d)) (sextile,2')", "(H5,119.181,(r)) (Moon,119.322,(d)) (conjunction,8')\n(Uranus,32.799,(r)) (H10,257.796,(c)) (135-sesquisquare,0')", '2', '3', "(Mercury,216.714,(r)) (H1,36.864,(d)) (opposition,9')", "(H4,95.275,(r)) (Moon,125.349,(d)) (30-semisextile,4')\n(H3,72.121,(r)) (H4,72.082,(c)) (conjunction,2')", '6', '7', '8', "(Jupiter,241.189,(r)) (H10,241.295,(c)) (conjunction,6')", "(Pluto,117.359,(r)) (H4,57.379,(c)) (sextile,1')\n(H4,95.275,(r)) (Mars,245.347,(c)) (150-quincunx,4')", "(Mean_Node,285.438,(r)) (H5,165.353,(d)) (trine,5')", '12', '13', '14', '15', 161]
['1935-11-13 21:31:52', '0', '1', "(Venus,183.997,(r)) (H10,34.068,(c)) (150-quincunx,4')", "(Venus,183.997,(r)) (H4,214.024,(c)) (30-semisextile,2')", "(Pluto,117.363,(r)) (H4,252.401,(d)) (135-sesquisquare,2')", "(Mercury,215.755,(r)) (H7,305.724,(c)) (square,2')", "(Uranus,32.823,(r)) (H4,257.861,(d)) (135-sesquisquare,2')", "(Sun,230.581,(r)) (H3,230.666,(d)) (conjunction,5')\n(H3,200.852,(r)) (Mercury,245.921,(d)) (45-semisquare,4')", "(Pluto,117.363,(r)) (H10,87.332,(d)) (30-semisextile,2')", "(Sun,230.581,(r)) (H5,230.680,(c)) (conjunction,6')", "(Venus,183.997,(r)) (H12,153.953,(d)) (30-semisextile,3')\n(Saturn,333.539,(r)) (H5,303.502,(d)) (30-semisextile,2')\n(Neptune,166.412,(r)) (H5,226.369,(c)) (sextile,3')\n(H4,233.358,(r)) (Moon,53.485,(c)) (opposition,8')", '11', "(Venus,183.997,(r)) (H1,184.001,(d)) (conjunction,0')", '13', "(H4,233.358,(r)) (Saturn,23.424,(d)) (150-quincunx,4')", "(Saturn,333.539,(r)) (H10,108.541,(d)) (135-sesquisquare,0')\n(Mean_Node,285.471,(r)) (H8,45.482,(d)) (trine,1')", 197]
['1935-11-14 05:07:36', '0', "(H5,15.166,(r)) (Uranus,15.101,(c)) (conjunction,4')", '2', "(H1,243.487,(r)) (Mercury,198.558,(c)) (45-semisquare,4')", "(H4,343.947,(r)) (Venus,164.083,(c)) (opposition,8')", '5', "(H1,243.487,(r)) (Moon,123.564,(d)) (trine,5')\n(H1,243.487,(r)) (Pluto,93.489,(c)) (150-quincunx,0')", "(H3,308.897,(r)) (Saturn,8.889,(d)) (sextile,1')", '8', "(Mercury,216.242,(r)) (H10,126.249,(c)) (square,0')\n(Uranus,32.811,(r)) (H7,32.905,(c)) (conjunction,6')", "(H4,343.947,(r)) (Pluto,164.016,(d)) (opposition,4')\n(Venus,184.305,(r)) (H12,184.212,(c)) (conjunction,6')", '11', "(Jupiter,241.121,(r)) (H4,31.045,(d)) (150-quincunx,5')\n(H5,15.166,(r)) (Mercury,255.075,(d)) (trine,5')\n(H1,243.487,(r)) (Mars,243.392,(c)) (conjunction,6')", "(Neptune,166.419,(r)) (H1,196.489,(c)) (30-semisextile,4')", '14', "(Saturn,333.542,(r)) (H12,273.636,(d)) (sextile,6')\n(H1,243.487,(r)) (Pluto,63.365,(c)) (opposition,7')", 254]
['1935-11-14 14:08:24', '0', "(Uranus,32.796,(r)) (H5,167.809,(d)) (135-sesquisquare,1')", '2', '3', "(Mercury,216.821,(r)) (H1,66.765,(d)) (150-quincunx,3')\n(H5,145.789,(r)) (Sun,205.753,(c)) (sextile,2')", "(Moon,102.172,(r)) (H7,252.225,(d)) (150-quincunx,3')\n(H3,95.441,(r)) (Moon,125.353,(d)) (30-semisextile,5')", '6', "(H10,298.657,(r)) (Pluto,148.736,(d)) (150-quincunx,5')\n(H1,43.462,(r)) (Moon,73.422,(c)) (30-semisextile,2')", "(Mean_Node,285.434,(r)) (H8,285.523,(d)) (conjunction,5')\n(H10,298.657,(r)) (Sun,268.691,(d)) (30-semisextile,2')\n(H8,252.071,(r)) (Mean_Node,252.080,(c)) (conjunction,1')", "(Sun,231.277,(r)) (H7,171.358,(c)) (sextile,5')", "(Pluto,117.359,(r)) (H7,267.343,(d)) (150-quincunx,1')\n(Mean_Node,285.434,(r)) (H7,165.354,(c)) (trine,5')", "(Mars,282.634,(r)) (H5,102.684,(c)) (opposition,3')", "(H1,43.462,(r)) (Jupiter,283.504,(d)) (trine,3')", '13', "(Mars,282.634,(r)) (H1,102.544,(d)) (opposition,5')", "(H10,298.657,(r)) (Pluto,178.682,(d)) (trine,2')", 219]
['1935-11-14 13:32:47', '0', "(H7,211.679,(r)) (Venus,211.534,(d)) (conjunction,9')", "(H7,211.679,(r)) (Mercury,241.609,(d)) (30-semisextile,4')\n(H7,211.679,(r)) (Venus,211.711,(d)) (conjunction,2')", "(H1,31.679,(r)) (Mercury,241.657,(d)) (150-quincunx,1')\n(H1,31.679,(r)) (Venus,211.766,(d)) (opposition,5')", "(Moon,101.851,(r)) (H1,56.844,(d)) (45-semisquare,0')\n(Uranus,32.797,(r)) (H1,2.837,(c)) (30-semisextile,2')", "(Uranus,32.797,(r)) (H7,242.719,(d)) (150-quincunx,5')\n(H4,110.204,(r)) (H3,110.170,(d)) (conjunction,2')\n(H3,87.269,(r)) (Uranus,357.245,(c)) (square,1')", '6', "(Neptune,166.425,(r)) (H1,346.248,(c)) (opposition,11')", '8', "(H5,135.966,(r)) (Uranus,75.972,(d)) (sextile,0')", "(Mean_Node,285.435,(r)) (H4,150.435,(d)) (135-sesquisquare,0')\n(Mars,282.615,(r)) (H4,72.664,(c)) (150-quincunx,3')\n(H4,110.204,(r)) (Saturn,290.152,(c)) (opposition,3')", "(Venus,184.646,(r)) (H5,184.588,(d)) (conjunction,3')", "(Mercury,216.783,(r)) (H1,81.780,(d)) (135-sesquisquare,0')\n(Uranus,32.797,(r)) (H5,92.749,(c)) (sextile,3')", '13', "(Venus,184.646,(r)) (H1,94.679,(d)) (square,2')\n(Mean_Node,285.435,(r)) (H12,60.456,(d)) (135-sesquisquare,1')", "(H8,242.975,(r)) (Sun,153.038,(c)) (square,4')\n(H8,242.975,(r)) (Pluto,62.947,(c)) (opposition,2')", 306]
['1935-11-14 06:27:04', '0', "(Moon,97.998,(r)) (H7,97.930,(d)) (conjunction,4')\n(Jupiter,241.134,(r)) (H5,16.067,(c)) (135-sesquisquare,4')", "(Moon,97.998,(r)) (H7,98.063,(d)) (conjunction,4')\n(H7,80.533,(r)) (Mean_Node,305.529,(d)) (135-sesquisquare,0')\n(H10,185.592,(r)) (Mean_Node,305.529,(d)) (trine,4')", "(Moon,97.998,(r)) (H1,278.104,(d)) (opposition,6')\n(H1,260.533,(r)) (Mean_Node,305.578,(d)) (45-semisquare,3')\n(H4,5.592,(r)) (Mean_Node,305.578,(d)) (sextile,1')", '4', '5', '6', "(Pluto,117.361,(r)) (H3,297.448,(c)) (opposition,5')", "(H8,113.906,(r)) (Pluto,83.994,(c)) (30-semisextile,5')", "(H10,185.592,(r)) (Moon,65.596,(c)) (trine,0')", "(Mars,282.391,(r)) (H5,72.371,(d)) (150-quincunx,1')\n(Pluto,117.361,(r)) (H5,72.371,(d)) (45-semisquare,1')", '11', "(H4,5.592,(r)) (Venus,230.632,(d)) (135-sesquisquare,2')", '13', "(H8,113.906,(r)) (Mean_Node,353.890,(d)) (trine,1')\n(H4,5.592,(r)) (Uranus,335.580,(c)) (30-semisextile,1')", "(Moon,97.998,(r)) (H1,323.073,(d)) (135-sesquisquare,5')\n(H10,185.592,(r)) (H8,185.643,(d)) (conjunction,3')\n(H1,260.533,(r)) (Mars,230.537,(c)) (30-semisextile,0')\n(H10,185.592,(r)) (Mars,230.537,(c)) (45-semisquare,3')\n(H10,185.592,(r)) (H12,185.557,(c)) (conjunction,2')", 272]
['1935-11-14 11:45:36', '0', "(H10,265.397,(r)) (Uranus,55.313,(d)) (150-quincunx,5')\n(H10,265.397,(r)) (Mars,265.378,(c)) (conjunction,1')", "(H10,265.397,(r)) (Uranus,55.463,(d)) (150-quincunx,4')\n(H10,265.397,(r)) (Mars,265.252,(c)) (conjunction,9')", "(H9,241.553,(r)) (Mars,301.580,(d)) (sextile,2')", "(H1,352.518,(r)) (Moon,82.571,(c)) (square,3')", "(H4,85.397,(r)) (Mean_Node,310.480,(d)) (135-sesquisquare,5')", "(Jupiter,241.182,(r)) (H4,61.276,(c)) (opposition,6')", "(Mars,282.559,(r)) (H12,282.683,(c)) (conjunction,7')", "(Pluto,117.359,(r)) (H8,252.395,(d)) (135-sesquisquare,2')\n(Sun,231.178,(r)) (H10,231.290,(c)) (conjunction,7')\n(H1,352.518,(r)) (Saturn,292.464,(c)) (sextile,3')", '9', "(Venus,184.574,(r)) (H7,229.506,(d)) (45-semisquare,4')\n(H8,212.377,(r)) (Saturn,32.224,(d)) (opposition,9')\n(H5,108.584,(r)) (Moon,63.624,(c)) (45-semisquare,2')", "(Sun,231.178,(r)) (H7,231.112,(d)) (conjunction,4')\n(Venus,184.574,(r)) (H10,304.617,(d)) (trine,3')\n(Uranus,32.800,(r)) (H5,152.798,(d)) (trine,0')\n(Mean_Node,285.439,(r)) (H10,225.477,(c)) (sextile,2')", '12', "(Pluto,117.359,(r)) (H12,27.332,(d)) (square,2')\n(Mars,282.559,(r)) (H1,282.701,(c)) (conjunction,9')", "(Uranus,32.800,(r)) (H8,272.724,(d)) (trine,5')", '15', 337]
['1935-11-14 07:57:19', '0', '1', "(Venus,184.419,(r)) (H10,229.365,(d)) (45-semisquare,3')", "(Venus,184.419,(r)) (H4,49.407,(d)) (135-sesquisquare,1')\n(H5,55.926,(r)) (Mercury,235.787,(d)) (opposition,8')", "(H1,281.446,(r)) (Mercury,236.522,(d)) (45-semisquare,5')\n(H4,29.845,(r)) (Moon,119.902,(d)) (square,3')", "(Moon,98.818,(r)) (H7,128.746,(d)) (30-semisextile,4')\n(Uranus,32.806,(r)) (H4,2.833,(c)) (30-semisextile,2')", "(H4,29.845,(r)) (Sun,254.850,(d)) (135-sesquisquare,0')\n(H5,55.926,(r)) (H4,55.925,(d)) (conjunction,0')\n(Uranus,32.806,(r)) (H1,257.731,(c)) (135-sesquisquare,5')", "(H10,209.845,(r)) (Saturn,299.882,(c)) (square,2')", "(Moon,98.818,(r)) (H1,248.909,(c)) (150-quincunx,5')", "(H5,55.926,(r)) (Mars,325.991,(d)) (square,4')\n(Sun,231.018,(r)) (H5,21.063,(c)) (150-quincunx,3')", "(Pluto,117.360,(r)) (H12,297.307,(d)) (opposition,3')\n(H8,138.855,(r)) (Venus,138.720,(c)) (conjunction,8')", "(Mean_Node,285.448,(r)) (H7,150.513,(d)) (135-sesquisquare,4')", "(H5,55.926,(r)) (Jupiter,280.939,(d)) (135-sesquisquare,1')", '13', "(Uranus,32.806,(r)) (H8,212.855,(d)) (opposition,3')\n(Sun,231.018,(r)) (H1,230.904,(c)) (conjunction,7')\n(H8,138.855,(r)) (Moon,48.859,(c)) (square,0')", '15', 252]
['1935-11-14 15:38:31', '0', '1', '2', '3', "(Jupiter,241.218,(r)) (H4,121.189,(c)) (trine,2')", "(H4,140.986,(r)) (Pluto,140.838,(d)) (conjunction,9')", '6', "(H1,69.560,(r)) (Saturn,9.576,(d)) (sextile,1')", '8', "(Mean_Node,285.431,(r)) (H10,285.480,(c)) (conjunction,3')", "(H5,172.076,(r)) (Mean_Node,322.158,(d)) (150-quincunx,5')", '11', '12', "(H10,320.986,(r)) (Pluto,171.076,(d)) (150-quincunx,5')", "(H8,273.436,(r)) (Uranus,93.568,(d)) (opposition,8')\n(Neptune,166.427,(r)) (H12,316.512,(c)) (150-quincunx,5')", "(H1,69.560,(r)) (Mean_Node,339.479,(d)) (square,5')\n(Neptune,166.427,(r)) (H8,211.487,(c)) (45-semisquare,4')", 147]
['1935-11-13 22:43:43', '0', '1', '2', '3', "(Jupiter,241.062,(r)) (H5,301.042,(d)) (sextile,1')", "(Moon,93.761,(r)) (H4,273.804,(d)) (opposition,3')\n(H3,218.324,(r)) (Mean_Node,308.400,(d)) (square,5')", "(Venus,184.046,(r)) (H1,184.135,(d)) (conjunction,5')\n(H4,250.583,(r)) (Venus,160.514,(c)) (square,4')", "(Neptune,166.413,(r)) (H12,106.371,(c)) (sextile,3')", "(Neptune,166.413,(r)) (H12,166.272,(d)) (conjunction,8')\n(H1,162.011,(r)) (Mean_Node,252.077,(c)) (square,4')\n(H8,8.290,(r)) (Mars,248.341,(c)) (trine,3')", '9', "(H4,250.583,(r)) (Venus,220.601,(d)) (30-semisextile,1')", '11', '12', '13', '14', '15', 158]
['1935-11-14 11:59:36', "(H1,357.750,(r)) (Mercury,237.717,(d)) (trine,2')", "(Jupiter,241.185,(r)) (H10,286.138,(d)) (45-semisquare,3')\n(Moon,101.011,(r)) (H10,251.051,(c)) (150-quincunx,2')\n(H7,177.750,(r)) (Mean_Node,267.784,(c)) (square,2')", "(Jupiter,241.185,(r)) (H10,286.266,(d)) (45-semisquare,5')\n(Moon,101.011,(r)) (H10,250.922,(c)) (150-quincunx,5')\n(H7,177.750,(r)) (Mean_Node,267.658,(c)) (square,6')", '3', '4', '5', "(Venus,184.583,(r)) (H4,64.621,(c)) (trine,2')", "(Pluto,117.359,(r)) (H10,297.536,(d)) (opposition,11')\n(H10,268.618,(r)) (Mars,313.571,(d)) (45-semisquare,3')\n(H10,268.618,(r)) (Pluto,88.640,(c)) (opposition,1')", "(Sun,231.187,(r)) (H12,6.135,(d)) (135-sesquisquare,3')", "(Uranus,32.800,(r)) (H10,302.787,(d)) (square,1')", "(Uranus,32.800,(r)) (H7,122.766,(c)) (square,2')", "(Jupiter,241.185,(r)) (H7,121.249,(c)) (trine,4')", "(Pluto,117.359,(r)) (H1,57.274,(d)) (sextile,5')", '13', "(Pluto,117.359,(r)) (H1,72.389,(d)) (45-semisquare,2')", '15', 238]
['1935-11-14 08:37:44', "(H3,9.434,(r)) (Mercury,234.466,(d)) (135-sesquisquare,2')", '1', "(Uranus,32.805,(r)) (H7,92.816,(c)) (sextile,1')\n(H7,111.775,(r)) (Moon,81.834,(c)) (30-semisextile,4')", "(Uranus,32.805,(r)) (H1,272.775,(c)) (trine,2')\n(H1,291.775,(r)) (Moon,81.795,(c)) (150-quincunx,1')", '4', "(Pluto,117.360,(r)) (H7,87.297,(c)) (30-semisextile,4')", '6', "(H10,220.305,(r)) (Neptune,130.338,(c)) (square,2')", "(Saturn,333.544,(r)) (H8,198.476,(d)) (135-sesquisquare,4')", "(H10,220.305,(r)) (Mars,250.296,(c)) (30-semisextile,1')", "(Mars,282.460,(r)) (H5,102.430,(d)) (opposition,2')\n(H7,111.775,(r)) (Venus,231.764,(d)) (trine,1')\n(H7,111.775,(r)) (Mars,246.809,(c)) (135-sesquisquare,2')", "(Mars,282.460,(r)) (H7,72.551,(c)) (150-quincunx,5')", "(Mean_Node,285.446,(r)) (H5,105.323,(d)) (opposition,7')", "(Saturn,333.544,(r)) (H10,273.526,(d)) (sextile,1')\n(H1,291.775,(r)) (Mars,351.710,(d)) (sextile,4')", '14', '15', 208]
['1935-11-14 11:21:28', '0', "(H10,259.828,(r)) (Jupiter,259.714,(d)) (conjunction,7')", "(H10,259.828,(r)) (Jupiter,259.843,(d)) (conjunction,1')", "(H4,79.828,(r)) (Jupiter,259.883,(d)) (opposition,3')", "(Jupiter,241.179,(r)) (H4,61.111,(c)) (opposition,4')", "(H3,55.409,(r)) (Jupiter,265.431,(d)) (150-quincunx,1')", '6', "(Saturn,333.545,(r)) (H10,288.511,(d)) (45-semisquare,2')\n(Sun,231.161,(r)) (H3,21.158,(c)) (150-quincunx,0')\n(Uranus,32.801,(r)) (H1,302.737,(c)) (square,4')", '8', "(Mercury,216.642,(r)) (H7,216.609,(d)) (conjunction,2')", "(Pluto,117.359,(r)) (H4,117.512,(d)) (conjunction,9')\n(H5,102.804,(r)) (Venus,237.742,(d)) (135-sesquisquare,4')\n(H5,102.804,(r)) (Mean_Node,327.866,(d)) (135-sesquisquare,4')\n(H8,204.797,(r)) (Mars,324.747,(d)) (trine,3')\n(Moon,100.666,(r)) (H4,40.708,(c)) (sextile,3')\n(H4,79.828,(r)) (Pluto,79.949,(c)) (conjunction,7')", '11', "(H4,79.828,(r)) (Uranus,79.862,(d)) (conjunction,2')\n(Uranus,32.801,(r)) (H5,62.785,(c)) (30-semisextile,1')\n(H1,343.602,(r)) (Mercury,163.604,(c)) (opposition,0')", '13', "(H8,204.797,(r)) (Saturn,54.788,(d)) (150-quincunx,1')", '15', 312]
['1935-11-14 16:19:12', "(Sun,231.369,(r)) (H3,141.455,(d)) (square,5')", "(Mercury,216.962,(r)) (H10,351.924,(d)) (135-sesquisquare,2')", '2', '3', '4', "(H3,125.305,(r)) (Moon,125.442,(d)) (conjunction,8')\n(H7,259.860,(r)) (Venus,214.916,(d)) (45-semisquare,3')\n(H3,125.305,(r)) (Moon,80.324,(c)) (45-semisquare,1')\n(H4,151.553,(r)) (Uranus,1.514,(c)) (150-quincunx,2')", "(Moon,103.348,(r)) (H1,103.425,(d)) (conjunction,5')\n(H1,79.860,(r)) (Mars,304.861,(d)) (135-sesquisquare,0')", "(Mercury,216.962,(r)) (H3,96.965,(c)) (trine,0')", "(H8,282.573,(r)) (Uranus,72.542,(d)) (150-quincunx,2')", "(H10,331.553,(r)) (Jupiter,196.628,(c)) (135-sesquisquare,4')", "(Mean_Node,285.429,(r)) (H4,195.441,(d)) (square,1')", '11', "(H1,79.860,(r)) (Uranus,79.868,(d)) (conjunction,1')\n(H5,184.277,(r)) (Mean_Node,244.323,(c)) (sextile,3')", "(H1,79.860,(r)) (Saturn,34.877,(d)) (45-semisquare,1')\n(H10,331.553,(r)) (Mars,331.609,(d)) (conjunction,3')", "(Saturn,333.548,(r)) (H8,333.557,(d)) (conjunction,1')\n(Mean_Node,285.429,(r)) (H8,225.498,(c)) (sextile,4')", '15', 233]
['1935-11-14 17:18:56', '0', '1', '2', '3', "(H4,167.546,(r)) (Mean_Node,302.626,(d)) (135-sesquisquare,5')", '5', "(H1,93.851,(r)) (Pluto,93.993,(c)) (conjunction,8')\n(H5,202.004,(r)) (Mean_Node,262.017,(c)) (sextile,1')", '7', "(Mars,282.734,(r)) (H8,327.675,(d)) (45-semisquare,4')\n(H8,295.747,(r)) (Neptune,205.821,(d)) (square,4')\n(Neptune,166.428,(r)) (H12,16.409,(c)) (150-quincunx,1')", '9', "(Neptune,166.428,(r)) (H4,211.343,(d)) (45-semisquare,5')\n(H7,273.851,(r)) (Moon,138.760,(d)) (135-sesquisquare,6')", "(Mercury,217.026,(r)) (H5,247.041,(d)) (30-semisextile,1')\n(Uranus,32.791,(r)) (H10,32.723,(d)) (conjunction,4')", "(Mean_Node,285.427,(r)) (H5,150.388,(c)) (135-sesquisquare,2')", '13', "(H4,167.546,(r)) (Venus,122.548,(c)) (45-semisquare,0')", "(Mean_Node,285.427,(r)) (H8,240.420,(c)) (45-semisquare,0')", 140]
